symbol,strategy_id,tf,mode_params,gate_6m,gate_full,ret_6m_pct,bh_6m_pct,ratio_6m,n_6m,wr_6m_pct,max_dd_6m_pct,ret_full_pct,bh_full_pct,ratio_full,n_full,wr_full_pct,max_dd_full_pct,ops_ret_6m_pct,ops_ret_full_pct,btc_smoke,eth_smoke,sol_smoke,bnb_smoke,retention_notes,notes
BTCUSDT,qstick-sma-zero,1h,mode_a|(N8),FAIL,FAIL,-63.81,27.43,-2.327,379,17.7,68.90,-98.30,37.03,-2.654,1508,19.0,98.47,-2.45,-9.66,Y,Y,Y,Y,—,—
BTCUSDT,qstick-sma-zero,1h,mode_a|(N10),FAIL,FAIL,-59.57,27.43,-2.172,344,19.2,65.16,-98.08,37.03,-2.648,1383,18.7,98.27,-2.16,-9.17,Y,Y,Y,Y,—,—
BTCUSDT,qstick-sma-zero,1h,mode_a|(N14),FAIL,FAIL,-53.65,27.43,-1.956,282,19.1,60.89,-96.02,37.03,-2.593,1131,18.4,96.62,-1.82,-7.49,Y,Y,Y,Y,—,—
BTCUSDT,qstick-sma-zero,1h,mode_a|(N20),FAIL,FAIL,-33.77,27.43,-1.231,234,20.9,46.41,-92.12,37.03,-2.487,952,18.2,93.98,-0.94,-5.94,Y,Y,Y,Y,—,—
BTCUSDT,qstick-sma-zero,4h,mode_a|(N8),FAIL,FAIL,2.23,23.34,0.095,91,28.6,21.21,-47.15,36.92,-1.277,363,27.3,69.59,0.12,-1.35,Y,Y,Y,Y,—,—
BTCUSDT,qstick-sma-zero,4h,mode_a|(N10),FAIL,FAIL,4.95,23.34,0.212,72,27.8,19.83,-38.98,36.92,-1.056,320,25.6,65.52,0.19,-1.00,Y,Y,Y,Y,—,—
BTCUSDT,qstick-sma-zero,4h,mode_a|(N14),FAIL,FAIL,-1.96,23.34,-0.084,62,25.8,24.88,-30.80,36.92,-0.834,270,26.3,65.54,0.03,-0.65,Y,Y,Y,Y,—,—
BTCUSDT,qstick-sma-zero,4h,mode_a|(N20),FAIL,FAIL,7.99,23.34,0.342,50,28.0,27.14,-34.72,36.92,-0.941,216,27.8,63.37,0.29,-0.81,Y,Y,Y,Y,—,—
BTCUSDT,klinger-signal-cross,1h,"mode_a|(34,55,13)",FAIL,FAIL,-66.12,27.43,-2.411,348,20.4,69.30,-97.64,37.03,-2.636,1296,24.3,97.87,-2.62,-8.73,Y,Y,Y,Y,—,—
BTCUSDT,klinger-signal-cross,1h,"mode_a|(21,34,13)",FAIL,FAIL,-69.62,27.43,-2.538,387,21.2,72.23,-98.38,37.03,-2.656,1425,26.5,98.46,-2.89,-9.57,Y,Y,Y,Y,—,—
BTCUSDT,klinger-signal-cross,1h,"mode_a|(34,55,9)",FAIL,FAIL,-69.08,27.43,-2.519,391,23.0,71.99,-98.62,37.03,-2.663,1468,25.5,98.70,-2.85,-9.94,Y,Y,Y,Y,—,—
BTCUSDT,klinger-signal-cross,1h,"mode_a|(55,89,13)",FAIL,FAIL,-63.45,27.43,-2.313,320,23.4,68.19,-97.25,37.03,-2.626,1206,24.9,97.68,-2.44,-8.38,Y,Y,Y,Y,—,—
BTCUSDT,klinger-signal-cross,4h,"mode_a|(34,55,13)",FAIL,FAIL,-10.23,23.34,-0.438,77,33.8,28.21,-58.63,36.92,-1.588,336,28.0,73.11,-0.22,-1.94,Y,Y,Y,Y,—,—
BTCUSDT,klinger-signal-cross,4h,"mode_a|(21,34,13)",FAIL,FAIL,2.46,23.34,0.106,82,41.5,21.10,-51.75,36.92,-1.402,362,33.4,67.38,0.11,-1.54,Y,Y,Y,Y,—,—
BTCUSDT,klinger-signal-cross,4h,"mode_a|(34,55,9)",FAIL,FAIL,-0.94,23.34,-0.040,86,39.5,26.47,-59.24,36.92,-1.604,375,30.7,75.11,0.03,-1.97,Y,Y,Y,Y,—,—
