symbol,strategy_id,tf,mode_params,gate_6m,gate_full,ret_6m_pct,bh_6m_pct,ratio_6m,n_6m,wr_6m_pct,max_dd_6m_pct,ret_full_pct,bh_full_pct,ratio_full,n_full,wr_full_pct,max_dd_full_pct,ops_ret_6m_pct,ops_ret_full_pct,btc_smoke,eth_smoke,sol_smoke,bnb_smoke,retention_notes,notes
BTCUSDT,qqe-trailing-cross,1h,"mode_a|(rsi14,sf5,wt4.236)",FAIL,FAIL,-28.90,11.09,-2.605,125,32.8,37.34,-82.66,29.08,-2.842,525,31.8,85.62,-0.81,-4.09,Y,Y,Y,Y,—,—
BTCUSDT,qqe-trailing-cross,1h,"mode_a|(rsi21,sf5,wt4.236)",FAIL,FAIL,-19.71,11.09,-1.777,118,34.7,35.04,-76.35,29.08,-2.625,480,31.7,82.37,-0.50,-3.33,Y,Y,Y,Y,—,—
BTCUSDT,qqe-trailing-cross,1h,"mode_a|(rsi14,sf8,wt5.0)",FAIL,FAIL,-24.94,11.09,-2.248,103,32.0,31.01,-66.41,29.08,-2.284,423,32.9,73.59,-0.67,-2.49,Y,Y,Y,Y,—,—
BTCUSDT,qqe-trailing-cross,1h,"mode_b|(rsi14,sf5,wt4.236,f50)",FAIL,FAIL,-15.71,11.09,-1.416,52,25.0,19.89,-48.77,29.08,-1.677,231,29.4,56.80,-0.41,-1.59,Y,Y,Y,Y,—,—
BTCUSDT,qqe-trailing-cross,4h,"mode_a|(rsi14,sf5,wt4.236)",FAIL,FAIL,-5.10,10.66,-0.478,32,34.4,23.62,6.92,28.30,0.245,123,39.0,47.68,-0.06,0.43,Y,Y,Y,Y,—,—
BTCUSDT,qqe-trailing-cross,4h,"mode_a|(rsi21,sf5,wt4.236)",FAIL,FAIL,-0.87,10.66,-0.082,29,31.0,18.87,-9.08,28.30,-0.321,114,34.2,49.63,0.04,0.02,Y,Y,Y,Y,—,—
BTCUSDT,qqe-trailing-cross,4h,"mode_a|(rsi14,sf8,wt5.0)",FAIL,FAIL,-8.04,10.66,-0.754,28,28.6,25.76,14.52,28.30,0.513,99,38.4,44.26,-0.14,0.60,Y,Y,Y,Y,—,—
BTCUSDT,qqe-trailing-cross,4h,"mode_b|(rsi14,sf5,wt4.236,f50)",FAIL,FAIL,-7.72,10.66,-0.724,11,36.4,9.57,-17.18,28.30,-0.607,51,35.3,28.29,-0.20,-0.43,Y,Y,Y,Y,—,—
BTCUSDT,mama-fama-cross,1h,"mode_a|(fast0.5,slow0.05)",FAIL,FAIL,-18.05,11.09,-1.627,91,33.0,28.23,-64.50,29.08,-2.218,375,29.9,78.31,-0.44,-2.33,Y,Y,Y,Y,—,—
BTCUSDT,mama-fama-cross,1h,"mode_a|(fast0.7,slow0.05)",FAIL,FAIL,-36.65,11.09,-3.304,128,26.6,44.16,-76.71,29.08,-2.638,515,25.8,84.44,-1.08,-3.35,Y,Y,Y,Y,—,—
