symbol,strategy_id,tf,mode_params,sol_smoke,bnb_smoke,sol_retention_note,n_6m,wr_6m_pct,mode_a_ret_6m_pct,bh_ret_6m_pct,ratio_bh_6m,pass_6m,n_full,wr_full_pct,mode_a_ret_full_pct,bh_ret_full_pct,ratio_bh_full,pass_full,ops_ret_6m_pct,ops_ret_full_pct,notes
BTCUSDT,psy-midline-fifty-cross-v1,1h,mode_a|(N12),Y,Y,—,141,28.37,-29.8698,9.4882,-3.1481,FAIL,567,29.98,-82.7773,27.0883,-3.0558,FAIL,-0.8245,-4.0507,—
BTCUSDT,psy-midline-fifty-cross-v1,1h,mode_a|(N10),Y,Y,—,156,25.64,-37.4894,9.4882,-3.9512,FAIL,634,29.34,-86.3319,27.0883,-3.1871,FAIL,-1.1020,-4.5825,—
BTCUSDT,psy-midline-fifty-cross-v1,1h,mode_a|(N13),Y,Y,—,282,18.79,-58.4121,9.4882,-6.1563,FAIL,1094,20.66,-96.4144,27.0883,-3.5593,FAIL,-2.1102,-7.7175,—
BTCUSDT,psy-midline-fifty-cross-v1,1h,mode_a|(N20),Y,Y,—,103,28.16,-26.7828,9.4882,-2.8228,FAIL,429,31.70,-60.3776,27.0883,-2.2289,FAIL,-0.7092,-2.0490,—
BTCUSDT,psy-midline-fifty-cross-v1,1h,"mode_b|(N12,os25)",Y,Y,—,48,25.00,-20.0016,9.4882,-2.1081,FAIL,194,32.99,-49.2146,27.0883,-1.8168,FAIL,-0.5433,-1.5621,—
BTCUSDT,psy-midline-fifty-cross-v1,4h,mode_a|(N12),Y,Y,—,38,26.32,-17.1564,10.0911,-1.7001,FAIL,152,32.89,-25.2046,27.4297,-0.9189,FAIL,-0.4092,-0.4783,—
BTCUSDT,psy-midline-fifty-cross-v1,4h,mode_a|(N10),Y,Y,—,40,32.50,-4.1438,10.0911,-0.4106,FAIL,155,34.19,-12.8945,27.4297,-0.4701,FAIL,-0.0517,-0.1354,—
BTCUSDT,psy-midline-fifty-cross-v1,4h,mode_a|(N13),Y,Y,—,61,22.95,-15.2143,10.0911,-1.5077,FAIL,261,25.29,-39.8687,27.4297,-1.4535,FAIL,-0.3512,-1.0159,—
BTCUSDT,psy-midline-fifty-cross-v1,4h,mode_a|(N20),Y,Y,—,30,40.00,9.3072,10.0911,0.9223,FAIL,112,40.18,-6.5732,27.4297,-0.2396,FAIL,0.3017,0.0633,Near-miss 6m (0.92x B&H)
BTCUSDT,psy-midline-fifty-cross-v1,4h,"mode_b|(N12,os25)",Y,Y,—,8,37.50,-15.4782,10.0911,-1.5338,FAIL,40,42.50,-19.9634,27.4297,-0.7278,FAIL,-0.4042,-0.4911,THIN-N FLAG (BTC 6m n=8 in thin band [6..10])
