symbol,strategy_id,tf,mode_params,gate_6m,gate_full,ret_6m_pct,bh_6m_pct,ratio_6m,n_6m,wr_6m_pct,max_dd_6m_pct,ret_full_pct,bh_full_pct,ratio_full,n_full,wr_full_pct,max_dd_full_pct,ops_ret_6m_pct,ops_ret_full_pct,btc_smoke,eth_smoke,sol_smoke,bnb_smoke,retention_notes,notes
BTCUSDT,blau-dti-zero-cross,1h,"mode_a|(q2,r20,s5,u3)",FAIL,FAIL,-10.35,26.53,-0.390,91,30.8,29.10,-61.39,37.25,-1.648,378,28.0,78.09,-0.20,-2.12,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
BTCUSDT,blau-dti-zero-cross,1h,"mode_a|(q1,r10,s3,u1)",FAIL,FAIL,0.00,26.53,0.000,0,0.0,0.00,0.00,37.25,0.000,0,0.0,0.00,0.00,0.00,Y,Y,Y,Y,—,TINY-N KILL (BTC 6m n=0 <= 5); BTC LEAD PRIMARY CRITICAL
BTCUSDT,blau-dti-zero-cross,1h,"mode_a|(q3,r32,s5,u3)",FAIL,FAIL,-1.42,26.53,-0.054,73,26.0,20.42,-54.58,37.25,-1.465,295,26.1,75.10,0.03,-1.70,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
BTCUSDT,blau-dti-zero-cross,1h,"mode_b|(q2,r20,s5,u3,rising)",FAIL,FAIL,-10.35,26.53,-0.390,91,30.8,29.10,-61.39,37.25,-1.648,378,28.0,78.09,-0.20,-2.12,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
BTCUSDT,blau-dti-zero-cross,4h,"mode_a|(q2,r20,s5,u3)",FAIL,FAIL,3.21,23.34,0.137,26,34.6,17.83,-16.82,36.92,-0.456,101,29.7,48.99,0.15,-0.25,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
BTCUSDT,blau-dti-zero-cross,4h,"mode_a|(q1,r10,s3,u1)",FAIL,FAIL,0.00,23.34,0.000,0,0.0,0.00,0.00,36.92,0.000,0,0.0,0.00,0.00,0.00,Y,Y,Y,Y,—,TINY-N KILL (BTC 6m n=0 <= 5); BTC LEAD PRIMARY CRITICAL
BTCUSDT,blau-dti-zero-cross,4h,"mode_a|(q3,r32,s5,u3)",FAIL,FAIL,9.17,23.34,0.393,21,33.3,13.45,-17.73,36.92,-0.480,77,29.9,49.24,0.29,-0.23,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
BTCUSDT,blau-dti-zero-cross,4h,"mode_b|(q2,r20,s5,u3,rising)",FAIL,FAIL,3.21,23.34,0.137,26,34.6,17.83,-16.82,36.92,-0.456,101,29.7,48.99,0.15,-0.25,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
BTCUSDT,arms-vama-dual-cross,1h,"mode_a|(f8,s55,sn100)",FAIL,FAIL,-1.92,26.53,-0.072,85,30.6,24.79,-50.26,37.25,-1.350,352,28.1,67.63,0.02,-1.48,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
BTCUSDT,arms-vama-dual-cross,1h,"mode_a|(f5,s34,sn50)",FAIL,FAIL,-17.69,26.53,-0.667,139,26.6,40.97,-75.13,37.25,-2.017,582,26.6,83.31,-0.41,-3.16,Y,Y,Y,Y,—,BTC LEAD PRIMARY CRITICAL
