symbol,strategy_id,tf,mode_params,sol_smoke,bnb_smoke,sol_retention_note,n_6m,wr_6m_pct,mode_a_ret_6m_pct,bh_ret_6m_pct,ratio_bh_6m,pass_6m,n_full,wr_full_pct,mode_a_ret_full_pct,bh_ret_full_pct,ratio_bh_full,pass_full,ops_ret_6m_pct,ops_ret_full_pct,notes
SOLUSDT,hma-dual-cross-v1,4h,mode_b|hma30,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,1h,"mode_a|(9,16)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,1h,"mode_a|(10,30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,1h,"mode_a|(16,36)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,1h,mode_b|hma30,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,4h,"mode_a|(9,16)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,4h,"mode_a|(10,30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,4h,"mode_a|(16,36)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,hma-dual-cross-v1,4h,mode_b|hma30,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BTCUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N14,Y,Y,—,251,15.1,-53.53,7.10,-7.543,FAIL,1005,14.7,-94.43,32.20,-2.932,FAIL,-1.84,-6.74,
BTCUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N10,Y,Y,—,294,15.3,-59.95,7.10,-8.447,FAIL,1197,15.4,-97.58,32.20,-3.030,FAIL,-2.19,-8.66,
BTCUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N20,Y,Y,—,201,16.4,-44.37,7.10,-6.252,FAIL,804,15.3,-89.41,32.20,-2.777,FAIL,-1.40,-5.24,
BTCUSDT,mcginley-close-slope-cross-v1,1h,mode_b|N14,Y,Y,—,251,15.1,-53.53,7.10,-7.543,FAIL,1005,14.7,-94.43,32.20,-2.932,FAIL,-1.84,-6.74,
BTCUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N14,Y,Y,—,50,22.0,-1.16,7.56,-0.153,FAIL,223,20.6,-34.20,31.31,-1.092,FAIL,0.04,-0.72,
BTCUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N10,Y,Y,—,61,21.3,-8.43,7.56,-1.115,FAIL,270,22.2,-35.84,31.31,-1.144,FAIL,-0.15,-0.75,
BTCUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N20,Y,Y,—,43,23.3,5.09,7.56,0.674,FAIL,177,20.3,-8.59,31.31,-0.274,FAIL,0.19,0.07,
BTCUSDT,mcginley-close-slope-cross-v1,4h,mode_b|N14,Y,Y,—,50,22.0,-1.16,7.56,-0.153,FAIL,223,20.6,-34.20,31.31,-1.092,FAIL,0.04,-0.72,
ETHUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N10,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N20,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,mcginley-close-slope-cross-v1,1h,mode_b|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N10,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N20,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,mcginley-close-slope-cross-v1,4h,mode_b|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N10,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N20,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,1h,mode_b|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N10,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N20,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,mcginley-close-slope-cross-v1,4h,mode_b|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N10,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,1h,mode_a|N20,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,1h,mode_b|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N10,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,4h,mode_a|N20,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,mcginley-close-slope-cross-v1,4h,mode_b|N14,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
